""	"logFC"	"P.Value"	"adj.P.Val"
"GLRB"	1.14214551157633	6.08829706771491e-05	0.00184145748011705
"BCHE"	2.57740826865724	6.0960578671005e-05	0.00184145748011705
"ARHGAP5-AS1"	-1.08002262215101	6.18395304437749e-05	0.00186311820910316
"SUSD3"	2.00270344076557	6.21525006943234e-05	0.00186765830415396
"TFF3"	-6.73250727721899	6.27695296469258e-05	0.00187681564341656
"CCNA2"	0.976848866095938	6.27833888882941e-05	0.00187681564341656
"CLGN"	1.15771236616154	6.3300929367939e-05	0.00188548352487523
"PYCARD"	1.9695324497002	6.34535081147915e-05	0.00188548352487523
"ACSS1"	2.20401874109497	6.35694401992216e-05	0.00188548352487523
"CDS1"	1.56511403096189	6.37287475003224e-05	0.00188548352487523
"MAFF"	-0.961769643166539	6.38924819446814e-05	0.00188548352487523
"POU2F2"	-0.953262840265316	6.41058792703809e-05	0.00188694262026295
"ACACB"	1.4730610251312	6.4346249636057e-05	0.00188918619148311
"HSPB8"	-2.16906806607862	6.47685557742787e-05	0.00189377351401714
"CSPG4"	-1.43490195928107	6.48315895840433e-05	0.00189377351401714
"SLC46A3"	-0.961225520022531	6.50296728747667e-05	0.00189475064586251
"TMTC3"	1.12177774785241	6.58402124170082e-05	0.00191311899124822
"NUDT6"	1.00018756958617	6.62062392413027e-05	0.00191311899124822
"FIG4"	-1.51987788166233	6.62510323849984e-05	0.00191311899124822
"LINC00339"	-1.21454897125497	6.63686893117152e-05	0.00191311899124822
"EPHX1"	1.29571353665388	6.64912326439557e-05	0.00191311899124822
"LRBA"	1.12916806554093	6.67265313714007e-05	0.00191510137045748
"BEX2"	-1.92634899892683	6.6953655841406e-05	0.00191589139737527
"BANK1"	-1.54164152880474	6.70869956679324e-05	0.00191589139737527
"TSPAN13"	-2.61046650414521	6.72866886818567e-05	0.00191683787138487
"UGCG"	1.02142230243358	6.93282922210957e-05	0.00196683786970352
"ASAP1"	1.15969449488204	6.93836280388939e-05	0.00196683786970352
"TRIM16"	1.07163749169547	6.96913204958573e-05	0.00197011159428263
"KIAA0513"	-1.10384596579173	6.98414745388228e-05	0.00197011159428263
"LOC100288911"	-1.46400130687364	7.0204058988476e-05	0.00197549759143856
"METRNL"	1.21514025672023	7.09809989946798e-05	0.00198584927168761
"MUC4"	-5.50749868522749	7.09875664384602e-05	0.00198584927168761
"WDFY3-AS2"	0.97913477281121	7.11065659792409e-05	0.00198584927168761
"PLEKHG5"	1.31187598742809	7.12621208799185e-05	0.00198584927168761
"GAB2"	-1.33253365000305	7.16292577092963e-05	0.0019912587608123
"RAPGEF1"	1.00104154828216	7.23211793165083e-05	0.00200564928374384
"EREG"	1.68919197384777	7.28012899951235e-05	0.00201117890128412
"SH3BP5"	1.44355430846981	7.31340731802859e-05	0.00201117890128412
"RASD2"	1.03142770863565	7.31679230850842e-05	0.00201117890128412
"CHPT1"	0.949750796932642	7.32195637881698e-05	0.00201117890128412
"KBTBD11"	-2.17651399019024	7.36161756804878e-05	0.00201725849025413
"FKBP7"	1.12464684836904	7.39575810113418e-05	0.00202179999966635
"SDR16C5"	-8.86780317631742	7.46599347947835e-05	0.00203616395628712
"CLU"	2.99496678290714	7.50119004380377e-05	0.00203950032045615
"CXCR7"	5.47130841085075	7.52496030429922e-05	0.00203950032045615
"LPXN"	-2.67903626749641	7.53138966195033e-05	0.00203950032045615
"RNF128"	1.94933037349074	7.5794892942258e-05	0.00204721863925619
"TACSTD2"	1.85874163946833	7.59546753812141e-05	0.00204721863925619
"NCK2"	1.34373857210567	7.67374582489863e-05	0.00206348459576538
"PLIN2"	-0.990454654623245	7.71136987031131e-05	0.0020687682013383
"DUSP22"	-1.04594967215156	7.734559441988e-05	0.00207016382832186
"TXNRD1"	1.51449476474937	7.78957042147096e-05	0.00208005025477284
"RPS6KA6"	-3.34630841056624	7.81821203835697e-05	0.00208286579512617
"RPH3AL"	-1.65226573542485	7.85415030668236e-05	0.00208760775703481
"LOC100505854"	-1.30498348716982	7.91913288432307e-05	0.00209316543337783
"TMEM150A"	-0.920166690130496	7.92542266131734e-05	0.00209316543337783
"OR7E14P"	-0.953613460369796	7.92962141760998e-05	0.00209316543337783
"ETS2"	0.94395230582162	7.99713190889811e-05	0.00209950594758653
"ST14"	-1.47716238231283	8.00009619016496e-05	0.00209950594758653
"RCN1"	1.24968696673149	8.0709394523323e-05	0.00209950594758653
"INPP5E"	0.943472012091954	8.08135277246275e-05	0.00209950594758653
"NEIL3"	0.91682750931575	8.08135917348484e-05	0.00209950594758653
"PTK7"	1.71899284525063	8.10533622975948e-05	0.00209950594758653
"UTS2D"	1.21977714583252	8.11472697689033e-05	0.00209950594758653
"BRSK1"	-1.32855047680957	8.11771684459371e-05	0.00209950594758653
"TLR2"	1.14229213811752	8.11782211031371e-05	0.00209950594758653
"TMEM131"	1.00539771243695	8.15655689803106e-05	0.00210479402106367
"NDRG2"	6.56934187167255	8.27671145117547e-05	0.00212632034435541
"TMEM163"	2.76255654059077	8.27692687697647e-05	0.00212632034435541
"PET112"	0.90650095999546	8.3805496266601e-05	0.00214814578292274
"PDE1C"	-8.68734813830829	8.40851698299699e-05	0.00214982268323144
"SIK3"	0.916591087102218	8.4244506919574e-05	0.00214982268323144
"FBXO4"	1.22578648259261	8.55212471324583e-05	0.00217757529479527
"UXS1"	1.14092784239133	8.57981001628564e-05	0.0021796385480007
"PPP3CA"	0.960466033144117	8.59810496821895e-05	0.0021796385480007
"UBASH3B"	-1.0034692832955	8.85604877217454e-05	0.00224009374327378
"IQSEC2"	-1.06519114108703	8.89361876110167e-05	0.00224209207865895
"CFL2"	-0.905566660316536	8.91765147986066e-05	0.00224209207865895
"SLC39A11"	-1.00799493399774	8.9223926668329e-05	0.00224209207865895
"KIAA1549"	0.956035963900025	8.97465762319493e-05	0.00225031230033443
"GLS"	1.21403132135186	9.04086910111848e-05	0.00226198614097332
"RHOBTB3"	1.21486418159776	9.08917292397275e-05	0.00226761935468722
"CCNI"	0.99266084899702	9.10279035420536e-05	0.00226761935468722
"SEZ6L2"	1.21409050280587	9.12769146804999e-05	0.00226891147096733
"DGAT2"	-1.31281877522815	9.22277521238312e-05	0.00228284807170774
"CAMKMT"	-1.15011130074109	9.25121792780135e-05	0.00228284807170774
"ZNF518B"	0.973299001681434	9.2544819224802e-05	0.00228284807170774
"RBMS2"	-0.982893623477164	9.26309887468516e-05	0.00228284807170774
"ENTPD3"	-1.6853853868236	9.31374693380489e-05	0.00229042550130685
"CFP"	-2.29574176372359	9.50392161662224e-05	0.00233220967773359
"DNMT3B"	-0.98544686669926	9.52606724645668e-05	0.00233267038169085
"BOLA1"	2.6293722103232	9.58027834015946e-05	0.00233946293904214
"CPOX"	1.09659129622918	9.59446091952289e-05	0.00233946293904214
"LYSMD1"	-0.92916563162089	9.63914851480836e-05	0.00234539028027335
"DNM3"	1.74514077292951	9.67523970887099e-05	0.00234803118471438
"AGA"	0.993083485473675	9.69080556728933e-05	0.00234803118471438
"SESN3"	-3.31020184792618	9.83854542523011e-05	0.00237030696131869
"RAD50"	1.7662711221267	9.86963274749469e-05	0.00237030696131869
"NEURL"	3.1342682103055	9.87195245492759e-05	0.00237030696131869
"MAFK"	-0.897336287197221	9.89849203181598e-05	0.00237030696131869
"LRRC8B"	-2.0437308566673	9.90584395947975e-05	0.00237030696131869
"CBX2"	1.3972159458167	9.90631374050128e-05	0.00237030696131869
"TMEM25"	1.0317927227652	9.93381205526368e-05	0.00237195524780144
"CHCHD7"	-0.999739252035389	0.000101309766195215	0.00241082072287363
"CELSR2"	1.12335760680277	0.00010138476234867	0.00241082072287363
"RAB23"	-0.878542454424294	0.000102292195061885	0.00242738324323141
"COX18"	0.89602600340223	0.000102564791412179	0.00242884400074644
"NSUN4"	-0.896914533153191	0.000102921063223849	0.00243227621487326
"EHD1"	0.892796252845075	0.000103773520625982	0.00244657494010067
"GYG2"	1.56068033672208	0.000104115729013305	0.00244657494010067
"KCNK2"	3.27267457044005	0.000104267781812655	0.00244657494010067
"PTGS1"	1.80054104031366	0.000104376426760746	0.00244657494010067
"FAM109B"	0.918322762215697	0.000104737874912323	0.00244724150012988
"FKBPL"	-0.914835933087909	0.000104830138114869	0.00244724150012988
"ANTXR2"	-0.977558251407988	0.000105069258227843	0.00244785848774139
"ARID3B"	-1.4139786436281	0.000105887060365649	0.00246059935227078
"RBMS3"	0.99503257113303	0.000106043729144696	0.00246059935227078
"RGS9"	-1.82418818062995	0.000106537972194304	0.00246709360560211
"APCDD1L"	3.28274118495797	0.000106846422198299	0.00246926801823338
"TRIML2"	-8.21993723898446	0.00010837569730582	0.00249959098255046
"FAM92A1"	1.05982843882934	0.000110145592910085	0.0025303586981954
"DSE"	0.947360539938011	0.000110149422868702	0.0025303586981954
"PAPPA"	1.66596650028251	0.000110373147451501	0.00253044731876359
"KIAA1211"	-1.20920546673176	0.000111015946768079	0.00254012431680679
"CABYR"	-0.975377669813646	0.000111790734621245	0.00255277691419823
"TRIM16L"	1.5835835096094	0.000113283772143942	0.00257461685426934
"LGALSL"	-1.66224058590701	0.000113285415925208	0.00257461685426934
"ITGA6"	1.00518363858198	0.000113645259603814	0.00257461685426934
"FAM198B"	4.14460138232995	0.000113988325933535	0.00257461685426934
"RAB27B"	-1.28746783906316	0.00011411677561133	0.00257461685426934
"OSBPL6"	1.15979398021486	0.000114148676935021	0.00257461685426934
"PDE4B"	2.03820103542847	0.00011431307781142	0.00257461685426934
"CAMK4"	1.01887391587149	0.00011534391122639	0.00259275991075102
"COQ2"	1.07974641550156	0.000116319245069719	0.0026035842614773
"SOCS6"	0.855539869696312	0.000116379288338339	0.0026035842614773
"PPAP2C"	2.22680908133425	0.00011650411805203	0.0026035842614773
"LPHN1"	1.06779009662946	0.000117425974551611	0.0026190998858808
"CPNE7"	1.4221961982578	0.000117739807822133	0.00261938590676785
"LRRC8C"	-1.57451416042626	0.000118086367975127	0.00261938590676785
"SMAD6"	1.45654902749516	0.000118121581858764	0.00261938590676785
"FGFBP3"	-0.884935576267595	0.00011917302952758	0.0026328615443247
"SAMD9L"	-1.83791762677837	0.000119186798557057	0.0026328615443247
"HSDL2"	0.858475353986485	0.000119707522543538	0.00263929861485359
"ATG16L2"	-0.92162805422388	0.000120214072975152	0.00264539916992549
"USP44"	-2.77288666369762	0.000120574588762498	0.00264826897341144
"ANK1"	-1.05638156566647	0.000122164349104439	0.00267154561868856
"ABI2"	0.836582981753209	0.000122360813615226	0.00267154561868856
"TOP1MT"	0.955517618176596	0.000122470142779282	0.00267154561868856
"MID2"	-0.83683332973359	0.000122562871376102	0.00267154561868856
"PTCH1"	1.25188756263538	0.00012295784167859	0.00267508846858013
"MAP4K3"	-0.869769707125499	0.000123360492411486	0.00267878473049773
"C5"	1.29072446099073	0.000124499954517015	0.00269843686730006
"APOL2"	-1.0377142109107	0.000125126949552172	0.00270052043972322
"TTC12"	0.849142820380341	0.000125244113245561	0.00270052043972322
"GSTM4"	1.04563821540645	0.000125528638263885	0.00270052043972322
"PGRMC2"	1.01540398684334	0.000125534662894424	0.00270052043972322
"SH3D19"	0.895445259504766	0.000126274937675384	0.0027113773464664
"ABCA7"	-0.98537471181685	0.000126643021444837	0.00271160086665706
"FAM201A"	-1.24397216124465	0.000127033460710601	0.00271160086665706
"FLJ44054"	-2.62559833090785	0.000127629528379867	0.00271160086665706
"SNX18"	0.861056127927044	0.000127683515948963	0.00271160086665706
"TFPI2"	1.37748987711343	0.000128131948992931	0.00271160086665706
"DNAH2"	0.885560159918914	0.00012833203154477	0.00271160086665706
"SORL1"	1.540515142156	0.000128458064378561	0.00271160086665706
"MGC21881"	-1.34863270315572	0.000128511154593944	0.00271160086665706
"PDGFC"	0.826044300488079	0.000128714716686538	0.00271160086665706
"OSBPL1A"	1.09567140795821	0.000129116114908138	0.00271160086665706
"TBC1D9"	1.22148272845124	0.000129302689048769	0.00271160086665706
"LOC100287616"	-1.61070946748296	0.000129304890919208	0.00271160086665706
"WNT10B"	1.40502395044951	0.000129348238404268	0.00271160086665706
"RAPH1"	0.918405168105718	0.00013033611305706	0.00272734240940673
"SMC2"	0.943573775979719	0.000130794418169751	0.00273077337656368
"FAM100A"	-0.848172631669809	0.00013097462019838	0.00273077337656368
"SLIT2"	1.52007107849984	0.000131574838237357	0.00273832696794529
"PLEKHG2"	-0.878578862549049	0.000131892044922646	0.00273997390796884
"ATP5A1"	0.822598283804146	0.000132947126754548	0.00275691618345602
"STOM"	-1.22971018729152	0.000133209828558523	0.0027573955339569
"SERPINH1"	0.88767340903332	0.000134096197030989	0.00276197249171167
"TATDN3"	-0.874783376001239	0.000134104101468783	0.00276197249171167
"IL6R"	-2.62145299434938	0.000134150892594215	0.00276197249171167
"EPSTI1"	0.868728455505285	0.000134702151557918	0.00276836975407157
"CST1"	-4.22856120513549	0.000135076936839466	0.00277112382546419
"RASGRP3"	-2.01498522618543	0.000135616025832377	0.00277723281370965
"PNRC2"	-1.0779292273238	0.000136731242284291	0.00279509745550604
"LAPTM5"	-1.12101711608979	0.000137362982158509	0.00280303291074873
"MAL2"	-1.80405987978231	0.000137710680514937	0.00280515437530337
"OLR1"	-5.36713141896562	0.000139965460141457	0.00284604678580924
"TGFBI"	1.88257455076965	0.000140607103660684	0.00285405142157109
"LRRC28"	-1.15715744499167	0.000141249019175947	0.00286026778948375
"LYL1"	-1.18391976541221	0.00014141040683085	0.00286026778948375
"PTPRB"	1.60886424898149	0.000141891028966736	0.00286495412697924
"BMP4"	1.28585638340324	0.000142902571985371	0.00287279040937206
"EYA4"	-1.2212118732986	0.000142994070945264	0.00287279040937206
"PTPRK"	0.913886068689489	0.000143027969812337	0.00287279040937206
"STRBP"	0.96320120270169	0.000144401814271924	0.00288871941312842
"SP110"	-1.4079296644982	0.000144535398471423	0.00288871941312842
"C9orf3"	1.03139174120803	0.000144574018764617	0.00288871941312842
"TRIM24"	0.945453567285401	0.000145169012688767	0.00289558087874354
"RDX"	0.813901455059581	0.000145598016373468	0.00289567354962186
"FAM212B"	-2.01553032810905	0.000145980913546209	0.00289567354962186
"GCH1"	-1.15155927653356	0.000146169431218935	0.00289567354962186
"RHBDL2"	1.2945587823484	0.000146180061893327	0.00289567354962186
"ELOVL6"	0.92209789243538	0.000147004398577307	0.00290377020689126
"PGBD3"	1.96609692922061	0.000147093407821497	0.00290377020689126
"TBX1"	1.09790831044343	0.000148118769752995	0.00291647169097591
"LOC440288"	-1.01608381080545	0.000148243630134756	0.00291647169097591
"RHOD"	1.29428367761853	0.000148947613342801	0.00292532095898003
"NEURL1B"	1.45009838926028	0.000149898812001066	0.00292919731775412
"DPY19L1"	0.891882035523049	0.000150046357238633	0.00292919731775412
"CYC1"	0.807749615825325	0.000150251919819388	0.00292919731775412
"LOC100506085"	-3.31765051688213	0.00015029315558301	0.00292919731775412
"ST3GAL4"	0.823649725798579	0.000150578914179734	0.00292919731775412
"SCML2"	-0.811520002143986	0.000150672066392427	0.00292919731775412
"NXPH4"	2.18140835926215	0.00015310791232652	0.00297153282119041
"C9orf91"	0.8291575995987	0.000154154419893261	0.0029802584558277
"SEPX1"	-0.838819889860329	0.000154338857698097	0.0029802584558277
"KCNS3"	-0.83809280254908	0.000154453605519699	0.0029802584558277
"VSIG10L"	0.84105161479475	0.000154593300732395	0.0029802584558277
"PHF19"	0.931193372259094	0.000155170498232179	0.00298638338487316
"GALNTL4"	0.876659190453969	0.00015662330991227	0.00300931164237114
"NUP205"	0.793368128664315	0.000158139515716443	0.0030333794773009
"CYP26B1"	-1.013642316966	0.000158919689049714	0.00304327238148613
"ARRDC3"	0.815972597719513	0.000159257769029043	0.00304468050457685
"GOLGA7B"	-1.2178388788192	0.000160309270807034	0.00305970049372828
"AGPAT2"	0.907198793194571	0.000160618785027115	0.0030605324451607
"CYSTM1"	-0.99859958138345	0.000161100232995639	0.00306463236619307
"TOB1"	-0.83901205330614	0.000162642481783929	0.00308514116997603
"LOC149773"	2.82800224354084	0.00016307255298573	0.00308514116997603
"MAP9"	1.15159310732992	0.00016311724646309	0.00308514116997603
"RAB3IL1"	1.44003366258691	0.000163697574032401	0.00308514116997603
"GGT1"	-2.08924972411137	0.00016372643041305	0.00308514116997603
"UBA6"	0.785252184096702	0.000163786710822431	0.00308514116997603
"DOCK9"	-0.9377336616607	0.00016429043633935	0.00308545543542433
"SUSD5"	-1.02257497735956	0.000164339576150414	0.00308545543542433
"SFTA1P"	-1.77259409702	0.000164901508491592	0.00309096329190511
"ASRGL1"	-5.23465534074216	0.000165610331757953	0.00309695124315198
"LYPD6"	0.801002461589825	0.000165759142043759	0.00309695124315198
"NALCN"	-1.73066410272407	0.00016641697648514	0.00310038045604108
"FMN1"	-0.921256918952763	0.000166882372387901	0.00310038045604108
"PKD2"	0.98325715891811	0.000167052234926892	0.00310038045604108
"PLCG2"	1.20589964287515	0.000167222221880787	0.00310038045604108
"SYF2"	-0.881178315478887	0.000167289622313103	0.00310038045604108
"ZC2HC1C"	-0.962647789580277	0.000167965048495216	0.00310789347770328
"JAK2"	-0.810310471150684	0.0001690031733731	0.0031220827004029
"C7orf13"	-0.995400568996794	0.000169329613159643	0.00312310018886912
"CENPBD1"	-0.913613660092155	0.000169785660610206	0.00312559544419446
"LAMB1"	0.804530342204753	0.00017003915276333	0.00312559544419446
"MAGI1"	-0.8977483183829	0.000170357938719263	0.00312559544419446
"SLC14A1"	-4.65169583325849	0.000170551215479548	0.00312559544419446
"GPR173"	1.56357011053708	0.000171494681239958	0.00313188081990828
"CHN2"	-1.11099933411119	0.000171572987614338	0.00313188081990828
"CENPE"	0.969298255492763	0.000171710556726225	0.00313188081990828
"HMGB3"	-1.49245935382812	0.000172107390881965	0.00313199924822742
"SORCS2"	2.68174309775039	0.000172307230404292	0.00313199924822742
"PRKX"	0.776212126008605	0.000172814240482611	0.00313199924822742
"PNMAL1"	-0.938648493527415	0.000172956907163566	0.00313199924822742
"VGF"	-0.946966087747813	0.000173077723683434	0.00313199924822742
"AK5"	-1.63234651938376	0.000173525706896919	0.00313272369002961
"CDKN1A"	-1.67686824880799	0.000173662152597002	0.00313272369002961
"PRR13"	-0.841814792077519	0.000174212409502738	0.00313408132169868
"TSPYL2"	-1.02454135043677	0.000174282044129564	0.00313408132169868
"LCP1"	-1.5644616326312	0.000175723865654668	0.00315313583439959
"POMT1"	0.82330014890437	0.00017588958256013	0.00315313583439959
"LYPLA2"	-0.877591525114075	0.000176411631937359	0.00315478254816093
"GALNT6"	-1.59416181009784	0.000176529669042978	0.00315478254816093
"APLP1"	1.33286662688898	0.000176914485228647	0.003156757845731
"TM7SF2"	-1.08730213247215	0.000177573551310917	0.00315851799621661
"RPL7A"	0.804056975536199	0.00017805109635777	0.00315851799621661
"DAPK2"	2.482700360046	0.000178074997634141	0.00315851799621661
"BATF"	-1.55528495915559	0.000178110885354468	0.00315851799621661
"GINS4"	-0.90541156985523	0.000179755203337309	0.00317966362141679
"RXRA"	0.847451001282145	0.000179855853466185	0.00317966362141679
"AFAP1L1"	1.00260879006919	0.000181584884796117	0.00319861615470966
"PRKCA"	0.770653614614133	0.000181707048604849	0.00319861615470966
"MAGEE1"	1.03758804947993	0.000181761661758634	0.00319861615470966
"SPRED2"	-0.789362519619758	0.000182631033510649	0.00320900849568559
"AP1S3"	-0.802242061661234	0.000183637660777046	0.00321610634065175
"SLC12A6"	-0.885135428283411	0.000184037723822129	0.00321610634065175
"ZNF703"	1.13697107848654	0.000184064935945941	0.00321610634065175
"ZNF436"	-0.772192695331885	0.000184152756841559	0.00321610634065175
"ANKRD29"	-0.855394923711326	0.00018470601241372	0.00322088105586288
"NMU"	1.1232523431661	0.000185234011428305	0.00322520156963444
"NMT2"	0.99260350457184	0.000185644221839334	0.00322547031567552
"SLC7A4"	2.36571712317111	0.000185809959100953	0.00322547031567552
"LEPRE1"	0.796241406860934	0.000186257244640109	0.00322825603713128
"BFSP1"	-1.46472087803038	0.000186531433199435	0.00322825603713128
"MCC"	0.99541047142942	0.000186990623952171	0.00323134398057888
"USP9X"	1.12252943592769	0.000188990446947364	0.00324395500220674
"STARD10"	-0.93064536158158	0.000189070023213526	0.00324395500220674
"PITPNC1"	-1.9848458353277	0.000189071734235704	0.00324395500220674
"MRPL30"	0.76609474757188	0.000189098886913794	0.00324395500220674
"ECM1"	-1.072090817572	0.000189129707748781	0.00324395500220674
